363 UTICA AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,41,3014150006,04/17/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1003279,181816
482 COURT STREET,BROOKLYN,06 BROOKLYN,Precinct 76,39,3003740033,04/16/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,984726,186085
925 70 STREET,BROOKLYN,10 BROOKLYN,Precinct 68,43,3058790001,04/08/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,980841,168026
2830 8 AVENUE,MANHATTAN,10 MANHATTAN,Precinct 32,09,1020360064,04/10/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1001083,240276
250 AVENUE X,BROOKLYN,15 BROOKLYN,Precinct 61,47,3071920003,04/08/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,991500,154280
22 WEST   30 STREET,MANHATTAN,05 MANHATTAN,Precinct 14,04,1008310052,04/14/2017,Open,Site downloaded for cleaning,,987711,211204
43-17 MAIN STREET,QUEENS,07 QUEENS,Precinct 109,20,4051400006,03/27/2017,Open,Site downloaded for cleaning,,1032306,213336
184 DEKALB AVENUE,BROOKLYN,02 BROOKLYN,Precinct 88,35,3021020033,03/17/2017,Open,Site downloaded for cleaning,,991915,190511
552 ST MARKS AVENUE,BROOKLYN,08 BROOKLYN,Precinct 77,35,3011560051,03/03/2017,Open,Site downloaded for cleaning,,996391,185547
654 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050260221,03/03/2017,Open,Site downloaded for cleaning,,995266,178800
100-03 NORTH CONDUIT AVENUE,QUEENS,10 QUEENS,Precinct 106,32,4115620113,02/20/2017,Open,Site downloaded for cleaning,,1030181,182350
1012 EAST   14 STREET,BROOKLYN,14 BROOKLYN,Precinct 70,44,3067150110,02/27/2017,Open,Site downloaded for cleaning,,994737,166806
51 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003080022,01/31/2017,Open,Site downloaded for cleaning,,986730,200334
1205 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014400023,01/13/2017,Open,Site downloaded for cleaning,,995567,217447
2129 DAVIDSON AVENUE,BRONX,05 BRONX,Precinct 46,14,2031940031,01/10/2017,Open,Site downloaded for cleaning,,1010008,251022
168 AVENUE B,MANHATTAN,03 MANHATTAN,Precinct 9,02,1004040031,11/04/2016,Open,Site downloaded for cleaning,,989888,204225
572 MANHATTAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3026800035,11/21/2016,Open,Site downloaded for cleaning,,998079,202552
136 GRAHAM AVENUE,BROOKLYN,01 BROOKLYN,Precinct 90,34,3030710003,10/16/2016,Open,Site downloaded for cleaning,,1000055,196540
995 EAST  173 STREET,BRONX,03 BRONX,Precinct 42,17,2030020047,05/06/2017,Open,Site to be cleaned.,,1015951,243361
1828 WESTCHESTER AVENUE,BRONX,09 BRONX,Precinct 43,18,2037650038,04/21/2017,Open,Site downloaded for cleaning,,1021596,242515
1425 WATSON AVENUE,BRONX,09 BRONX,Precinct 43,17,2037350001,04/19/2017,Open,Site downloaded for cleaning,,1016638,240031
62 WEST  125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1017220062,04/21/2017,Open,Site downloaded for cleaning,,999638,233408
1154 BROADWAY,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016080027,05/01/2017,Open,Site downloaded for cleaning,,1004108,191796
2401 MARION AVENUE,BRONX,05 BRONX,Precinct 46,15,2030220037,04/18/2017,Open,Site downloaded for cleaning,,1013237,252181
307 RICHARDSON STREET,BROOKLYN,01 BROOKLYN,Precinct 94,34,3028500001,04/24/2017,Open,Site downloaded for cleaning,,1001179,201552
2102 UTICA AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,46,3078740060,03/21/2017,Open,Site downloaded for cleaning,,1004503,165321
85 SUYDAM STREET,BROOKLYN,04 BROOKLYN,Precinct 83,34,3032070067,03/31/2017,Open,Site downloaded for cleaning,,1003924,193561
2421 WESTCHESTER AVENUE,BRONX,10 BRONX,Precinct 45,18,2039730038,03/20/2017,Open,Site downloaded for cleaning,,1026927,244460
1725 GRAVESEND NECK ROAD,BROOKLYN,15 BROOKLYN,Precinct 61,48,3073780022,04/03/2017,Open,Site downloaded for cleaning,,997234,156276
225 EAST  165 STREET,BRONX,04 BRONX,Precinct 44,16,2024510001,02/16/2017,Open,Site downloaded for cleaning,,1006974,241650
1536 SOUTHERN BOULEVARD,BRONX,03 BRONX,Precinct 42,17,2029820006,02/09/2017,Open,Site downloaded for cleaning,,1014830,243304
419 EAST  180 STREET,BRONX,06 BRONX,Precinct 48,15,2030300022,03/06/2017,Open,Site downloaded for cleaning,,1012587,249751
1683 FLATBUSH AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,45,3075970074,02/14/2017,Open,Site downloaded for cleaning,,999868,168488
95-16 QUEENS BOULEVARD,QUEENS,06 QUEENS,Precinct 112,29,4030800012,03/07/2017,Open,Site downloaded for cleaning,,1021984,205506
4518 3 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007450048,01/26/2017,Open,Site downloaded for cleaning,,980963,176210
85 EAST  165 STREET,BRONX,04 BRONX,Precinct 44,16,2024780001,01/04/2017,Open,Site downloaded for cleaning,,1005744,242253
109 EAST TREMONT AVENUE,BRONX,05 BRONX,Precinct 46,14,2028070032,01/04/2017,Open,Site downloaded for cleaning,,1009876,249214
277 GRAND STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1003060017,11/12/2016,Open,Site downloaded for cleaning,,986256,200795
1581 MCDONALD AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3065640056,11/01/2016,Open,Site downloaded for cleaning,,991443,163194
17-03 149 STREET,QUEENS,07 QUEENS,Precinct 109,19,4046660001,04/12/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1035047,225032
5612 6 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008400041,05/04/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,980987,172551
945 UNDERHILL AVENUE,BRONX,09 BRONX,Precinct 43,18,2036680001,04/06/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1022757,239742
1244 HERKIMER STREET,BROOKLYN,16 BROOKLYN,Precinct 73,41,3015660019,03/13/2017,Open,Site downloaded for cleaning,,1008609,186152
215 WEST   83 STREET,MANHATTAN,07 MANHATTAN,Precinct 20,06,1012310026,03/22/2017,Open,Site downloaded for cleaning,,990576,225656
91 SOUTH    8 STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3021310040,02/09/2017,Open,Site downloaded for cleaning,,993844,197840
1422 PUTNAM AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033780023,02/07/2017,Open,Site downloaded for cleaning,,1008854,192750
1445 CARROLL STREET,BROOKLYN,09 BROOKLYN,Precinct 71,35,3014060001,05/04/2017,Open,Site to be cleaned.,,1001100,182130
677 50 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007850044,05/07/2017,Open,Site to be cleaned.,,982423,173487
7520 4 AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3059400045,05/06/2017,Open,Site to be cleaned.,,977262,169030
1572 MANOR AVENUE,BRONX,Unspecified BRONX,Unspecified,,,04/19/2017,Open,Property Research Required,,,
 7505 20 ave,QUEENS,Unspecified QUEENS,Unspecified,,,03/21/2017,Open,Property Research Required,,,
 659 LENNOX AVENUE,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,04/10/2017,Open,Property Research Required,,,
44TH 44TH STREET,BROOKLYN,Unspecified BROOKLYN,Unspecified,,,11/27/2016,Open,Property Research Required,,,
100 STUYVESANT AVENUE,BROOKLYN,03 BROOKLYN,Precinct 81,36,,10/31/2016,Open,Property Research Required,,1002573,191514
6701 broadway,BRONX,Unspecified BRONX,Unspecified,,,10/18/2016,Open,Property Research Required,,,
22 CANAL STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,,08/07/2016,Open,Property Research Required,,986938,199559
 Walton Avenue between East 158th and 161st Street,BRONX,Unspecified BRONX,Unspecified,,,07/25/2016,Open,Property Research Required,,,
1141 BROOK AVENUE,BRONX,03 BRONX,Precinct 42,16,,07/21/2016,Open,Property Research Required,,1009107,241673
 7344 AMBOY ROAD,QUEENS,Unspecified QUEENS,Unspecified,,,05/12/2016,Open,Property Research Required,,,
5102 NEW UTRECHT AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3056550001,04/13/2017,Open,Site downloaded for cleaning,,985640,170543
414 UTICA AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,41,3014240038,02/01/2017,Pending,Cleaning crew dispatched.  Property cleaned.,01/26/2017,1003237,181279
309 UTICA AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,41,3014030007,02/01/2017,Pending,Cleaning crew dispatched.  Property cleaned.,01/26/2017,1003324,182442
434 RIVERDALE AVENUE,BROOKLYN,05 BROOKLYN,Precinct 75,42,3038330021,05/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/01/2019,1012104,180598
5512 4 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008300040,11/16/2016,Closed,Cleaning crew dispatched.  Owner refused.,04/25/2017,979911,173737
3088 HULL AVENUE,BRONX,07 BRONX,Precinct 52,11,2033320034,03/08/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/17/2017,1017789,257025
3208 3 AVENUE,BRONX,03 BRONX,Precinct 42,17,2026200009,03/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/13/2017,1009358,239117
701 ELTON AVENUE,BRONX,01 BRONX,Precinct 40,17,2023760023,03/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/12/2017,1007922,237786
417 EAST   61 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014560010,10/29/2016,Closed,Cleaning crew dispatched. No graffiti on property.,04/11/2017,995202,216392
568 BERRIMAN STREET,BROOKLYN,05 BROOKLYN,Precinct 75,42,3044990001,01/09/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/10/2017,1018758,181375
1600 ATLANTIC AVENUE,BROOKLYN,08 BROOKLYN,Precinct 77,36,3013340005,02/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/05/2017,1001390,186235
91-31 121 STREET,QUEENS,09 QUEENS,Precinct 102,29,4093750013,01/29/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/04/2017,1032389,192779
1201 QUENTIN ROAD,BROOKLYN,15 BROOKLYN,Precinct 61,48,3067750043,02/03/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/21/2017,995128,160780
126 WINDSOR PLACE,BROOKLYN,07 BROOKLYN,Precinct 72,39,3011140001,02/01/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/08/2017,989587,179635
32-04 31 AVENUE,QUEENS,01 QUEENS,Precinct 114,22,4006140040,09/26/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/01/2017,1005710,217592
406 WILLOUGHBY AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,33,3017630037,11/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/28/2017,996948,191821
164-01 JAMAICA AVENUE,QUEENS,12 QUEENS,Precinct 103,24,4097940020,01/10/2017,Closed,Cleaning crew dispatched.  Property cleaned.,02/24/2017,1040929,196267
321 GRAND STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003080015,08/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,01/27/2017,986806,200577
1230 BEDFORD AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3020000020,08/31/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,12/13/2016,997113,187702
56 BOGART STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3030930001,09/21/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/08/2016,1002729,196328
1801 68 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3055690001,09/22/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,12/06/2016,986578,164142
109 EAST TREMONT AVENUE,BRONX,05 BRONX,Precinct 46,14,2028070032,09/24/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/21/2016,1009876,249214
148-05 HILLSIDE AVENUE,QUEENS,08 QUEENS,Precinct 107,24,4097040063,07/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/08/2016,1037275,196558
2492 MCDONALD AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,47,3071700027,08/31/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/07/2016,991458,154711
268 WEST  125 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1019300059,08/28/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/04/2016,997993,234321
929 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3051030008,07/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/25/2016,995773,175902
4114 3 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007170043,07/30/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/20/2016,981614,177033
8 EAST CLARKE PLACE,BRONX,04 BRONX,Precinct 44,16,2028390005,08/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/18/2016,1006746,244685
229 HAVEMEYER STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3024600001,08/30/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/13/2016,995575,197604
174 BOGART STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3030390033,07/18/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/03/2016,1002296,197848
209 HIGHLAND PLACE,BROOKLYN,05 BROOKLYN,Precinct 75,37,3039590007,06/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/16/2016,1017297,187081
741 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050640017,07/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/29/2016,995446,177786
21-01 COLLEGE POINT BOULEVARD,QUEENS,07 QUEENS,Precinct 109,19,4041650008,05/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/29/2016,1026898,223599
295 AVENUE O,BROOKLYN,12 BROOKLYN,Precinct 66,44,3065830059,06/15/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/29/2016,991722,162035
1502 RALPH AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,45,3079320320,05/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/24/2016,1006595,172590
145 SMITH STREET,BROOKLYN,02 BROOKLYN,Precinct 84,33,3001940003,05/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/18/2016,986927,189527
334 EAST    3 STREET,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053350033,08/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/16/2016,990485,173902
6007 8 AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,38,3057140007,12/27/2016,Closed,Cleaning crew dispatched.  Owner refused.,04/26/2017,981567,170761
4330 NEW UTRECHT AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,39,3056020125,01/10/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/26/2017,985830,172985
324 EAST   91 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1015530037,08/26/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/26/2017,998467,223723
576 CONEY ISLAND AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,40,3053610010,03/23/2017,Open,Site downloaded for cleaning,,992583,173651
323 NINTH STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010050071,11/01/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/25/2017,988246,182952
30 ALLEN STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002990024,03/13/2017,Closed,Cleaning crew dispatched.  Owner refused.,04/20/2017,986435,200051
301 EAST   76 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014510001,02/05/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/14/2017,996405,220265
510 EAST   73 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014847501,01/18/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/14/2017,997410,218791
721 ST NICHOLAS AVENUE,MANHATTAN,09 MANHATTAN,Precinct 30,09,1020600036,02/24/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/14/2017,999651,239709
112-01 FRANCIS LEWIS BOULEVARD,QUEENS,13 QUEENS,Precinct 105,27,4109830027,01/23/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/07/2017,1053621,195928
905 SHERIDAN AVENUE,BRONX,04 BRONX,Precinct 44,16,2024610035,01/04/2017,Closed,Cleaning crew dispatched.  Cannot locate property.,04/06/2017,1006216,240712
1773 LEXINGTON AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,08,1016370052,02/03/2017,Closed,Cleaning crew dispatched.  Owner refused.,03/28/2017,999640,228840
1938 3 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,08,1016340040,11/02/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/28/2017,999654,227831
66 WINDSOR PLACE,BROOKLYN,07 BROOKLYN,Precinct 72,39,3011130014,01/20/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/08/2017,989027,179990
639 BUSHWICK AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,34,3031710001,11/25/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/22/2017,1002734,193554
416 FOURTH AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009970040,09/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/14/2016,987635,183911
33-19 36 AVENUE,QUEENS,01 QUEENS,Precinct 114,26,4006060047,09/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/06/2016,1004219,214621
105-17 JAMAICA AVENUE,QUEENS,09 QUEENS,Precinct 102,32,4092010036,09/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/02/2016,1028129,192612
1170 PARK PLACE,BROOKLYN,08 BROOKLYN,Precinct 77,36,3013700014,09/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/18/2016,1001217,184403
1034 LAFAYETTE AVENUE,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016120008,08/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/14/2016,1003581,191504
64 MACDOUGAL STREET,MANHATTAN,02 MANHATTAN,Precinct 1,03,1005180014,06/22/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/01/2016,983606,204438
1948 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063730054,08/03/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/28/2016,984437,159782
1777 OCEAN AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,48,3076380006,07/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/26/2016,996715,164780
1053 ROGERS AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051710080,07/01/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/25/2016,997630,174053
1612 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,40,3051400008,07/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/25/2016,998366,174848
851 ROGERS AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,40,3051050001,08/02/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/25/2016,997465,176056
3914 3 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007070042,06/15/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/19/2016,981941,177444
232 ATLANTIC AVENUE,BROOKLYN,02 BROOKLYN,Precinct 84,33,3002780031,07/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/14/2016,986620,190435
327 BEDFORD AVENUE,BROOKLYN,01 BROOKLYN,Precinct 90,34,3024180003,09/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/13/2016,994682,198968
610 MONROE STREET,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016410010,07/19/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/12/2016,1002965,189772
142 ROCKAWAY AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,41,3015410001,06/24/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/11/2016,1008967,186469
97-14 LIBERTY AVENUE,QUEENS,10 QUEENS,Precinct 106,32,4091690011,07/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/07/2016,1028070,187343
86 CLINTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003480044,05/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/07/2016,988326,201090
709 KNICKERBOCKER AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033850001,06/30/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/06/2016,1009079,192253
329 GRAHAM AVENUE,BROOKLYN,01 BROOKLYN,Precinct 90,34,3027640025,07/15/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/04/2016,999679,199483
756 LEONARD STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025750001,08/30/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/28/2016,997218,205180
123 ALLEN STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004150035,05/22/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/23/2016,986996,201504
157 WEST  122 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1019070008,05/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/22/2016,998527,233109
182 NORMAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3026520004,05/29/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/08/2016,998945,204146
773 PARK AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3017320028,05/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/30/2016,999653,193645
608 CONEY ISLAND AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,40,3053610023,06/20/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/17/2016,992644,173378
423 SARATOGA AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,41,3014680007,06/10/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/03/2016,1007287,183876
369 50 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007820044,05/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/27/2016,980568,174958
101-21 ROCKAWAY BOULEVARD,QUEENS,10 QUEENS,Precinct 106,32,4095220029,06/06/2016,Closed,Cleaning crew dispatched.  Property cleaned.,06/15/2016,1029096,186987
25 3 AVENUE,BROOKLYN,02 BROOKLYN,Precinct 84,33,3001800004,06/06/2016,Closed,Cleaning crew dispatched.  Property cleaned.,06/13/2016,989706,189154
349 58 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008460053,07/14/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/21/2016,979207,173377
656 50 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007930024,06/16/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/21/2016,982332,173552
629 MEEKER AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3027050037,05/18/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/07/2016,1000515,202379
2800 JEROME AVENUE,BRONX,07 BRONX,Precinct 52,14,2033180023,01/04/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/09/2017,1013368,256384
